probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
221,084,cl-02,clothing,180,1,084,0.9121856689453125
225,084,nm-02,normal,000,1,084,0.9644179344177246
226,084,nm-02,normal,090,1,084,0.9009343385696411
227,084,nm-02,normal,180,1,084,0.9740872383117676
228,084,nm-03,normal,000,1,084,0.9833542108535767
229,084,nm-03,normal,090,1,084,0.9235767722129822
230,084,nm-03,normal,180,1,084,0.94889235496521
231,084,nm-04,normal,000,1,084,0.9706287384033203
232,084,nm-04,normal,090,1,084,0.9383647441864014
233,084,nm-04,normal,180,1,084,0.9683830738067627
234,084,nm-05,normal,000,1,084,0.9663358926773071
235,084,nm-05,normal,090,1,084,0.8929473757743835
236,084,nm-05,normal,180,1,084,0.9749034643173218
237,084,nm-06,normal,000,1,084,0.9732838273048401
238,084,nm-06,normal,090,1,084,0.9548071026802063
239,084,nm-06,normal,180,1,084,0.9711173176765442
240,085,cl-01,clothing,000,3,089,0.8317499756813049
241,085,cl-01,clothing,090,4,105,0.8554718494415283
242,085,cl-01,clothing,180,2,095,0.8592934608459473
243,085,cl-02,clothing,000,3,089,0.9016886949539185
244,085,cl-02,clothing,090,5,116,0.909314751625061
245,085,cl-02,clothing,180,3,095,0.8320778608322144
249,085,nm-02,normal,000,1,085,0.9674261808395386
250,085,nm-02,normal,090,1,085,0.9693701267242432
251,085,nm-02,normal,180,2,089,0.9299654960632324
252,085,nm-03,normal,000,1,085,0.9127318859100342
253,085,nm-03,normal,090,1,085,0.962782084941864
254,085,nm-03,normal,180,2,095,0.9561819434165955
255,085,nm-04,normal,000,1,085,0.9391161799430847
256,085,nm-04,normal,090,1,085,0.9341815710067749
257,085,nm-04,normal,180,1,085,0.8954843878746033
258,085,nm-05,normal,000,1,085,0.9582797288894653
259,085,nm-05,normal,090,1,085,0.9513929486274719
260,085,nm-05,normal,180,1,085,0.9716755151748657
261,085,nm-06,normal,000,1,085,0.8979753851890564
262,085,nm-06,normal,090,1,085,0.9545954465866089
263,085,nm-06,normal,180,1,085,0.960465133190155
264,086,cl-01,clothing,000,5,124,0.8571242690086365
265,086,cl-01,clothing,090,20,099,0.9080173373222351
266,086,cl-01,clothing,180,8,124,0.8903822302818298
267,086,cl-02,clothing,000,11,124,0.9132786989212036
268,086,cl-02,clothing,090,7,099,0.8145831227302551
269,086,cl-02,clothing,180,4,099,0.8810290098190308
273,086,nm-02,normal,000,1,086,0.9445149302482605
274,086,nm-02,normal,090,2,075,0.8219556212425232
275,086,nm-02,normal,180,1,086,0.935964047908783
276,086,nm-03,normal,000,1,086,0.9615666270256042
277,086,nm-03,normal,090,3,075,0.8971104621887207
278,086,nm-03,normal,180,1,086,0.9532807469367981
279,086,nm-04,normal,000,1,086,0.9238836169242859
280,086,nm-04,normal,090,3,081,0.8509734272956848
281,086,nm-04,normal,180,1,086,0.8707325458526611
282,086,nm-05,normal,000,1,086,0.9642050266265869
283,086,nm-05,normal,090,1,086,0.8820716738700867
284,086,nm-05,normal,180,1,086,0.9725854992866516
285,086,nm-06,normal,000,1,086,0.8713846802711487
286,086,nm-06,normal,090,5,075,0.8782145977020264
287,086,nm-06,normal,180,1,086,0.9533505439758301
288,087,cl-01,clothing,000,2,105,0.8373183012008667
289,087,cl-01,clothing,090,1,087,0.7480295896530151
290,087,cl-01,clothing,180,1,087,0.8422858715057373
291,087,cl-02,clothing,000,1,087,0.805372953414917
292,087,cl-02,clothing,090,1,087,0.7743644118309021
293,087,cl-02,clothing,180,3,113,0.8056516051292419
297,087,nm-02,normal,000,1,087,0.9092957377433777
298,087,nm-02,normal,090,5,113,0.9261720776557922
299,087,nm-02,normal,180,1,087,0.85081946849823
300,087,nm-03,normal,000,1,087,0.9325816035270691
301,087,nm-03,normal,090,2,105,0.8266551494598389
302,087,nm-03,normal,180,1,087,0.8643444180488586
303,087,nm-04,normal,000,2,094,0.8650321364402771
304,087,nm-04,normal,090,1,087,0.7764559984207153
305,087,nm-04,normal,180,1,087,0.8823255300521851
306,087,nm-05,normal,000,1,087,0.910546064376831
307,087,nm-05,normal,090,2,113,0.8617692589759827
308,087,nm-05,normal,180,1,087,0.8754779696464539
309,087,nm-06,normal,000,1,087,0.9341123700141907
310,087,nm-06,normal,090,1,087,0.8228041529655457
311,087,nm-06,normal,180,1,087,0.9341825246810913
312,088,cl-01,clothing,000,4,098,0.871956467628479
313,088,cl-01,clothing,090,6,114,0.9824125170707703
314,088,cl-01,clothing,180,2,092,0.911065399646759
315,088,cl-02,clothing,000,3,098,0.8584727644920349
316,088,cl-02,clothing,090,5,114,0.9481045603752136
317,088,cl-02,clothing,180,3,122,0.8788743019104004
321,088,nm-02,normal,000,3,103,0.8617224097251892
322,088,nm-02,normal,090,1,088,0.833283543586731
323,088,nm-02,normal,180,1,088,0.8540472388267517
324,088,nm-03,normal,000,4,091,0.9352474212646484
325,088,nm-03,normal,090,1,088,0.7400637269020081
326,088,nm-04,normal,000,7,091,0.9231958985328674
327,088,nm-04,normal,090,1,088,0.9061557054519653
328,088,nm-05,normal,000,1,088,0.8440294861793518
329,088,nm-05,normal,090,1,088,0.9048769474029541
330,088,nm-05,normal,180,2,103,0.8744256496429443
331,088,nm-06,normal,000,4,091,0.9306008815765381
332,088,nm-06,normal,090,1,088,0.8324296474456787
333,088,nm-06,normal,180,1,088,0.9019936323165894
334,089,cl-01,clothing,000,3,105,0.9035724997520447
335,089,cl-01,clothing,090,14,085,0.9535161256790161
336,089,cl-01,clothing,180,2,095,0.9285086989402771
337,089,cl-02,clothing,000,3,094,0.8885247707366943
338,089,cl-02,clothing,090,12,095,0.9456266164779663
339,089,cl-02,clothing,180,4,105,0.9479301571846008
343,089,nm-02,normal,000,3,105,0.9013100862503052
344,089,nm-02,normal,090,1,089,0.9319364428520203
345,089,nm-02,normal,180,2,094,0.9204866290092468
346,089,nm-03,normal,000,1,089,0.9754024147987366
347,089,nm-03,normal,090,1,089,0.9186428189277649
348,089,nm-03,normal,180,1,089,0.9827308058738708
349,089,nm-04,normal,000,1,089,0.9828341007232666
350,089,nm-04,normal,090,1,089,0.9843763709068298
351,089,nm-04,normal,180,1,089,0.9628332257270813
352,089,nm-05,normal,000,1,089,0.8956619501113892
353,089,nm-05,normal,090,1,089,0.916212260723114
354,089,nm-05,normal,180,3,094,0.8982736468315125
355,089,nm-06,normal,000,2,094,0.9271446466445923
356,089,nm-06,normal,090,2,094,0.8751195669174194
357,089,nm-06,normal,180,2,094,0.9081341624259949
358,090,cl-01,clothing,000,1,090,0.9731382131576538
359,090,cl-01,clothing,090,3,099,0.9766214489936829
360,090,cl-01,clothing,180,3,080,0.9433691501617432
361,090,cl-02,clothing,000,1,090,0.9677988886833191
362,090,cl-02,clothing,090,1,090,0.9184839725494385
363,090,cl-02,clothing,180,1,090,0.9207079410552979
367,090,nm-02,normal,000,1,090,0.9408168196678162
368,090,nm-02,normal,090,1,090,0.9258164167404175
369,090,nm-02,normal,180,1,090,0.918621301651001
370,090,nm-03,normal,000,1,090,0.9559387564659119
371,090,nm-03,normal,090,1,090,0.9300321936607361
372,090,nm-03,normal,180,3,117,0.892152726650238
373,090,nm-04,normal,000,1,090,0.9466456770896912
374,090,nm-04,normal,090,1,090,0.9063771963119507
375,090,nm-04,normal,180,2,080,0.9483299255371094
376,090,nm-05,normal,000,1,090,0.9882707595825195
377,090,nm-05,normal,090,5,099,0.9405543208122253
378,090,nm-05,normal,180,1,090,0.928726851940155
379,090,nm-06,normal,000,1,090,0.9583687782287598
380,090,nm-06,normal,090,3,099,0.8837302923202515
381,090,nm-06,normal,180,1,090,0.9599081873893738
382,091,cl-01,clothing,000,2,120,0.7912549376487732
383,091,cl-01,clothing,090,8,101,0.765893280506134
384,091,cl-01,clothing,180,3,120,0.8827022314071655
385,091,cl-02,clothing,000,1,091,0.8425411581993103
386,091,cl-02,clothing,090,4,103,0.8089125752449036
387,091,cl-02,clothing,180,1,091,0.836797833442688
391,091,nm-02,normal,000,1,091,0.9475426077842712
392,091,nm-02,normal,090,1,091,0.7185325026512146
393,091,nm-02,normal,180,3,114,0.8658431768417358
394,091,nm-03,normal,000,1,091,0.95782870054245
395,091,nm-03,normal,090,2,103,0.8558646440505981
396,091,nm-03,normal,180,1,091,0.9101006984710693
397,091,nm-04,normal,000,3,088,0.9010494947433472
398,091,nm-04,normal,090,5,103,0.877436637878418
399,091,nm-04,normal,180,3,092,0.9018374085426331
400,091,nm-05,normal,000,1,091,0.8684110641479492
401,091,nm-05,normal,090,2,103,0.8243239521980286
402,091,nm-05,normal,180,2,124,0.8324540257453918
403,091,nm-06,normal,000,1,091,0.8683834075927734
404,091,nm-06,normal,090,2,103,0.7875428199768066
405,091,nm-06,normal,180,3,124,0.9329334497451782
406,092,cl-01,clothing,000,4,077,0.7809864282608032
407,092,cl-01,clothing,090,4,120,0.8412409424781799
408,092,cl-01,clothing,180,5,106,0.7807212471961975
409,092,cl-02,clothing,000,7,077,0.81600421667099
410,092,cl-02,clothing,090,3,120,0.8541755676269531
411,092,cl-02,clothing,180,4,077,0.7788205742835999
415,092,nm-02,normal,000,1,092,0.9282656311988831
416,092,nm-02,normal,090,1,092,0.906877875328064
417,092,nm-02,normal,180,1,092,0.9334186911582947
418,092,nm-03,normal,000,2,081,0.9187151193618774
419,092,nm-03,normal,090,1,092,0.9293560981750488
420,092,nm-03,normal,180,1,092,0.9570167660713196
421,092,nm-04,normal,000,1,092,0.9550282955169678
422,092,nm-04,normal,090,1,092,0.9653262495994568
423,092,nm-04,normal,180,1,092,0.9489626288414001
424,092,nm-05,normal,000,2,075,0.9158660173416138
425,092,nm-05,normal,090,1,092,0.9635486006736755
426,092,nm-05,normal,180,2,075,0.9426193833351135
427,092,nm-06,normal,000,1,092,0.9243178963661194
428,092,nm-06,normal,090,1,092,0.9849801063537598
429,092,nm-06,normal,180,2,075,0.9499724507331848
430,093,cl-01,clothing,000,14,091,0.9095445871353149
431,093,cl-01,clothing,090,6,105,0.8740963935852051
432,093,cl-01,clothing,180,11,120,0.8637410402297974
433,093,cl-02,clothing,000,13,114,0.7944492101669312
434,093,cl-02,clothing,090,17,088,0.8375071883201599
435,093,cl-02,clothing,180,12,120,0.8000916838645935
439,093,nm-02,normal,000,3,120,0.8650482892990112
440,093,nm-02,normal,090,5,098,0.8867684602737427
441,093,nm-02,normal,180,3,115,0.8686849474906921
442,093,nm-03,normal,000,1,093,0.960018515586853
443,093,nm-03,normal,090,3,122,0.8896930813789368
444,093,nm-03,normal,180,2,120,0.8688979148864746
445,093,nm-04,normal,000,4,109,0.7969032526016235
446,093,nm-04,normal,090,7,098,0.9270910620689392
447,093,nm-04,normal,180,9,119,0.8485360145568848
448,093,nm-05,normal,000,1,093,0.8709303140640259
449,093,nm-05,normal,090,5,098,0.9313006401062012
450,093,nm-05,normal,180,1,093,0.8825738430023193
451,093,nm-06,normal,000,1,093,0.8873960375785828
452,093,nm-06,normal,090,13,120,0.8978466987609863
453,093,nm-06,normal,180,1,093,0.8576514720916748
454,094,cl-01,clothing,000,2,089,0.9563941955566406
455,094,cl-01,clothing,090,1,094,0.9215118288993835
456,094,cl-01,clothing,180,1,094,0.9501281976699829
457,094,cl-02,clothing,000,2,089,0.9753401279449463
458,094,cl-02,clothing,090,2,099,0.9403748512268066
459,094,cl-02,clothing,180,1,094,0.8961819410324097
463,094,nm-02,normal,000,1,094,0.8345361948013306
464,094,nm-02,normal,090,2,089,0.8461599946022034
465,094,nm-02,normal,180,2,089,0.9833405017852783
466,094,nm-03,normal,000,1,094,0.9279956221580505
467,094,nm-03,normal,090,2,099,0.9115344882011414
468,094,nm-03,normal,180,1,094,0.9333570003509521
469,094,nm-04,normal,000,1,094,0.9548059105873108
470,094,nm-04,normal,090,3,089,0.8836252689361572
471,094,nm-04,normal,180,1,094,0.966623067855835
472,094,nm-05,normal,000,5,080,0.9090436697006226
473,094,nm-05,normal,090,2,089,0.8902996182441711
474,094,nm-05,normal,180,8,095,0.9716399908065796
475,094,nm-06,normal,000,2,089,0.915144145488739
476,094,nm-06,normal,090,1,094,0.8892641663551331
477,094,nm-06,normal,180,1,094,0.8733714818954468
478,095,cl-01,clothing,000,1,095,0.887283444404602
479,095,cl-01,clothing,090,2,084,0.9263502955436707
480,095,cl-01,clothing,180,1,095,0.9449201226234436
481,095,cl-02,clothing,000,1,095,0.872642457485199
482,095,cl-02,clothing,090,1,095,0.908234715461731
483,095,cl-02,clothing,180,3,089,0.897773027420044
487,095,nm-02,normal,000,1,095,0.9110170006752014
488,095,nm-02,normal,090,1,095,0.9281911849975586
489,095,nm-02,normal,180,5,105,0.9217467904090881
490,095,nm-03,normal,000,1,095,0.9166792631149292
491,095,nm-03,normal,090,1,095,0.8790938854217529
492,095,nm-03,normal,180,3,089,0.9241606593132019
493,095,nm-04,normal,000,1,095,0.9088519811630249
494,095,nm-04,normal,090,1,095,0.9843888878822327
495,095,nm-04,normal,180,2,105,0.9217145442962646
496,095,nm-05,normal,000,6,094,0.9455053210258484
497,095,nm-05,normal,090,2,117,0.8984429240226746
498,095,nm-05,normal,180,6,089,0.955832839012146
499,095,nm-06,normal,000,1,095,0.8621373176574707
500,095,nm-06,normal,090,4,087,0.891552746295929
501,095,nm-06,normal,180,7,080,0.8959746956825256
502,096,cl-01,clothing,000,1,096,0.9620717763900757
503,096,cl-01,clothing,090,1,096,0.5926878452301025
504,096,cl-01,clothing,180,1,096,0.911727249622345
505,096,cl-02,clothing,000,1,096,0.9424475431442261
506,096,cl-02,clothing,090,1,096,0.520573616027832
507,096,cl-02,clothing,180,1,096,0.9117390513420105
511,096,nm-02,normal,000,1,096,0.9954041242599487
512,096,nm-02,normal,090,1,096,0.9741872549057007
513,096,nm-02,normal,180,1,096,0.9922018051147461
514,096,nm-03,normal,000,1,096,0.9914116859436035
515,096,nm-03,normal,090,1,096,0.9790166616439819
516,096,nm-03,normal,180,1,096,0.9876194596290588
517,096,nm-04,normal,000,1,096,0.9928269386291504
518,096,nm-04,normal,090,1,096,0.9779977202415466
519,096,nm-04,normal,180,1,096,0.9768808484077454
520,096,nm-05,normal,000,1,096,0.9854902029037476
521,096,nm-05,normal,090,1,096,0.9816331267356873
522,096,nm-05,normal,180,1,096,0.9958257079124451
523,096,nm-06,normal,000,1,096,0.9953421354293823
524,096,nm-06,normal,090,1,096,0.9346374869346619
525,096,nm-06,normal,180,1,096,0.9891811609268188
526,097,cl-01,clothing,000,1,097,0.9827730655670166
527,097,cl-01,clothing,090,2,107,0.9438751339912415
528,097,cl-01,clothing,180,1,097,0.9910086393356323
529,097,cl-02,clothing,000,1,097,0.9824360013008118
530,097,cl-02,clothing,090,2,107,0.9443326592445374
531,097,cl-02,clothing,180,1,097,0.976984441280365
535,097,nm-02,normal,000,1,097,0.9916067719459534
536,097,nm-02,normal,090,1,097,0.980682373046875
537,097,nm-02,normal,180,1,097,0.981016218662262
538,097,nm-03,normal,000,1,097,0.9856652617454529
539,097,nm-03,normal,090,2,104,0.971398651599884
540,097,nm-03,normal,180,1,097,0.9947003126144409
541,097,nm-04,normal,000,1,097,0.9869374632835388
542,097,nm-04,normal,090,2,104,0.9736806750297546
543,097,nm-04,normal,180,1,097,0.9972019195556641
544,097,nm-05,normal,000,1,097,0.986652672290802
545,097,nm-05,normal,090,2,104,0.9359624981880188
546,097,nm-05,normal,180,1,097,0.982352614402771
547,097,nm-06,normal,000,1,097,0.9896830916404724
548,097,nm-06,normal,090,2,104,0.9542526602745056
549,097,nm-06,normal,180,1,097,0.982668936252594
550,098,cl-01,clothing,000,11,085,0.7717589735984802
551,098,cl-01,clothing,090,1,098,0.8783578872680664
552,098,cl-01,clothing,180,1,098,0.9051595330238342
553,098,cl-02,clothing,000,1,098,0.894246518611908
554,098,cl-02,clothing,090,1,098,0.8924953937530518
555,098,cl-02,clothing,180,1,098,0.8082286715507507
559,098,nm-02,normal,000,1,098,0.871839702129364
560,098,nm-02,normal,090,3,113,0.9158666133880615
561,098,nm-02,normal,180,1,098,0.9553673267364502
562,098,nm-03,normal,000,1,098,0.8862596750259399
563,098,nm-03,normal,090,2,078,0.8812695145606995
564,098,nm-03,normal,180,1,098,0.9490368366241455
565,098,nm-04,normal,000,1,098,0.8951875567436218
566,098,nm-04,normal,090,2,078,0.8573014736175537
567,098,nm-04,normal,180,1,098,0.9517647624015808
568,098,nm-05,normal,000,1,098,0.9633777141571045
569,098,nm-05,normal,090,1,098,0.8807708024978638
570,098,nm-05,normal,180,5,079,0.8891091346740723
571,098,nm-06,normal,000,1,098,0.9250510931015015
572,098,nm-06,normal,090,7,113,0.8847655057907104
573,098,nm-06,normal,180,8,119,0.9229627847671509
574,099,cl-01,clothing,000,1,099,0.9171266555786133
575,099,cl-01,clothing,090,6,095,0.8939789533615112
576,099,cl-01,clothing,180,2,094,0.9132450222969055
577,099,cl-02,clothing,000,3,089,0.8370964527130127
578,099,cl-02,clothing,090,1,099,0.9184332489967346
579,099,cl-02,clothing,180,8,094,0.8160400390625
583,099,nm-02,normal,000,1,099,0.9510901570320129
584,099,nm-02,normal,090,1,099,0.9285237193107605
585,099,nm-02,normal,180,1,099,0.9550458192825317
586,099,nm-03,normal,000,1,099,0.9447794556617737
587,099,nm-03,normal,090,6,094,0.8224174380302429
