probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
86,078,nm-03,normal,180,1,078,0.9477400779724121
87,078,nm-04,normal,000,1,078,0.9073828458786011
88,078,nm-04,normal,090,12,085,0.8026503920555115
89,078,nm-04,normal,180,1,078,0.9283939003944397
90,078,nm-05,normal,000,9,116,0.8970259428024292
91,078,nm-05,normal,090,2,101,0.8375504612922668
92,078,nm-05,normal,180,1,078,0.8605165481567383
93,078,nm-06,normal,000,1,078,0.935998260974884
94,078,nm-06,normal,090,4,122,0.8433509469032288
95,078,nm-06,normal,180,1,078,0.8816788196563721
96,079,cl-01,clothing,000,2,118,0.8554206490516663
97,079,cl-01,clothing,090,5,120,0.9622758030891418
98,079,cl-01,clothing,180,19,080,0.8782123327255249
99,079,cl-02,clothing,000,10,118,0.918158769607544
100,079,cl-02,clothing,090,9,093,0.9015527963638306
101,079,cl-02,clothing,180,9,089,0.8247104287147522
105,079,nm-02,normal,000,2,090,0.8500160574913025
106,079,nm-02,normal,090,1,079,0.8649556636810303
107,079,nm-02,normal,180,13,089,0.8462063670158386
108,079,nm-03,normal,000,2,118,0.8411598801612854
109,079,nm-03,normal,090,4,106,0.9340158700942993
110,079,nm-03,normal,180,3,090,0.8821220993995667
111,079,nm-04,normal,000,7,118,0.8920893669128418
112,079,nm-04,normal,090,2,101,0.8447903394699097
113,079,nm-04,normal,180,5,084,0.9076969027519226
114,079,nm-05,normal,000,6,084,0.7972662448883057
115,079,nm-05,normal,090,1,079,0.9331693649291992
116,079,nm-05,normal,180,1,079,0.8861883282661438
117,079,nm-06,normal,000,3,118,0.8460568189620972
118,079,nm-06,normal,090,4,106,0.9324776530265808
119,079,nm-06,normal,180,1,079,0.9081721305847168
120,080,cl-01,clothing,000,2,113,0.8434343934059143
121,080,cl-01,clothing,090,10,123,0.6745655536651611
122,080,cl-01,clothing,180,6,079,0.8520799279212952
123,080,cl-02,clothing,000,1,080,0.9007110595703125
124,080,cl-02,clothing,090,8,089,0.7965604662895203
125,080,cl-02,clothing,180,3,090,0.8960275053977966
129,080,nm-02,normal,000,2,094,0.9230507612228394
130,080,nm-02,normal,090,4,093,0.830836296081543
131,080,nm-02,normal,180,1,080,0.9040425419807434
132,080,nm-03,normal,000,1,080,0.9230971932411194
133,080,nm-03,normal,090,11,122,0.8033406734466553
134,080,nm-03,normal,180,1,080,0.9337348341941833
135,080,nm-04,normal,000,4,117,0.8187699317932129
136,080,nm-04,normal,090,2,079,0.7997205257415771
137,080,nm-04,normal,180,1,080,0.8318756818771362
138,080,nm-05,normal,000,1,080,0.8281829357147217
139,080,nm-05,normal,090,1,080,0.9054017663002014
140,080,nm-05,normal,180,6,117,0.8832454681396484
141,080,nm-06,normal,000,2,090,0.8695982098579407
142,080,nm-06,normal,090,1,080,0.8774716258049011
143,080,nm-06,normal,180,3,087,0.9455242156982422
144,081,cl-01,clothing,000,15,114,0.9067619442939758
145,081,cl-01,clothing,090,10,087,0.7142067551612854
146,081,cl-01,clothing,180,5,105,0.8811089992523193
147,081,cl-02,clothing,000,16,120,0.8833665251731873
148,081,cl-02,clothing,090,9,099,0.8218595385551453
149,081,cl-02,clothing,180,5,075,0.9331201314926147
153,081,nm-02,normal,000,10,106,0.9285619258880615
154,081,nm-02,normal,090,1,081,0.8123317360877991
155,081,nm-02,normal,180,7,075,0.9269420504570007
156,081,nm-03,normal,000,1,081,0.9400308728218079
157,081,nm-03,normal,090,1,081,0.8403351902961731
158,081,nm-03,normal,180,1,081,0.8998023867607117
159,081,nm-04,normal,000,8,075,0.9595977663993835
160,081,nm-04,normal,090,1,081,0.8370273113250732
161,081,nm-04,normal,180,1,081,0.9631503224372864
162,081,nm-05,normal,000,5,075,0.9161297678947449
163,081,nm-05,normal,090,29,079,0.830204427242279
164,081,nm-05,normal,180,1,081,0.9559230208396912
165,081,nm-06,normal,000,7,120,0.9162434935569763
166,081,nm-06,normal,090,2,080,0.8028013706207275
167,081,nm-06,normal,180,2,115,0.9542029500007629
168,082,cl-01,clothing,000,5,100,0.8898897767066956
169,082,cl-01,clothing,090,8,112,0.8183477520942688
170,082,cl-01,clothing,180,11,121,0.7436383366584778
171,082,cl-02,clothing,000,3,097,0.7889080047607422
172,082,cl-02,clothing,090,14,118,0.7243772149085999
173,082,cl-02,clothing,180,9,097,0.8811200261116028
177,082,nm-02,normal,000,1,082,0.9435155987739563
178,082,nm-02,normal,090,1,082,0.9553190469741821
179,082,nm-02,normal,180,1,082,0.9381282925605774
180,082,nm-03,normal,000,1,082,0.941890299320221
181,082,nm-03,normal,090,1,082,0.946054995059967
182,082,nm-03,normal,180,1,082,0.8752021789550781
183,082,nm-04,normal,000,1,082,0.8609094619750977
184,082,nm-04,normal,090,1,082,0.9735074639320374
185,082,nm-04,normal,180,1,082,0.9244939684867859
186,082,nm-05,normal,000,1,082,0.9299549460411072
187,082,nm-05,normal,090,1,082,0.9013112187385559
188,082,nm-05,normal,180,1,082,0.936027467250824
189,082,nm-06,normal,000,1,082,0.9472983479499817
190,082,nm-06,normal,090,1,082,0.9293456077575684
191,082,nm-06,normal,180,1,082,0.9139697551727295
192,083,cl-01,clothing,000,2,080,0.8679664134979248
193,083,cl-01,clothing,090,1,083,0.9098196625709534
194,083,cl-01,clothing,180,5,103,0.8357416391372681
195,083,cl-02,clothing,000,1,083,0.9245611429214478
196,083,cl-02,clothing,090,1,083,0.8659191131591797
197,083,cl-02,clothing,180,7,108,0.8853338956832886
201,083,nm-02,normal,000,1,083,0.9799776077270508
202,083,nm-02,normal,090,1,083,0.9610463976860046
203,083,nm-02,normal,180,1,083,0.9534434676170349
204,083,nm-03,normal,000,1,083,0.9707072377204895
205,083,nm-03,normal,090,1,083,0.9672524333000183
206,083,nm-03,normal,180,1,083,0.9116724729537964
207,083,nm-04,normal,000,1,083,0.9702339172363281
208,083,nm-04,normal,090,1,083,0.9657499194145203
209,083,nm-04,normal,180,1,083,0.9298667311668396
210,083,nm-05,normal,000,1,083,0.9753699898719788
211,083,nm-05,normal,090,1,083,0.8868890404701233
212,083,nm-05,normal,180,1,083,0.892523467540741
213,083,nm-06,normal,000,1,083,0.9617176651954651
214,083,nm-06,normal,090,1,083,0.9612429141998291
215,083,nm-06,normal,180,1,083,0.9421592950820923
216,084,cl-01,clothing,000,19,082,0.8295258283615112
217,084,cl-01,clothing,090,18,102,0.7519755363464355
218,084,cl-01,clothing,180,3,076,0.8450327515602112
219,084,cl-02,clothing,000,2,090,0.829663097858429
220,084,cl-02,clothing,090,19,102,0.8537631630897522
221,084,cl-02,clothing,180,1,084,0.8436575531959534
225,084,nm-02,normal,000,1,084,0.8594416379928589
226,084,nm-02,normal,090,12,105,0.7716773152351379
227,084,nm-02,normal,180,1,084,0.8824993968009949
228,084,nm-03,normal,000,1,084,0.8297247290611267
229,084,nm-03,normal,090,1,084,0.8634663224220276
230,084,nm-03,normal,180,1,084,0.9343888759613037
231,084,nm-04,normal,000,1,084,0.9164482951164246
232,084,nm-04,normal,090,1,084,0.8752514123916626
233,084,nm-04,normal,180,1,084,0.9063423275947571
234,084,nm-05,normal,000,3,112,0.8956055045127869
235,084,nm-05,normal,090,1,084,0.8094525337219238
236,084,nm-05,normal,180,1,084,0.9102020859718323
237,084,nm-06,normal,000,1,084,0.8036626577377319
238,084,nm-06,normal,090,3,094,0.8276920318603516
239,084,nm-06,normal,180,2,112,0.8981744647026062
240,085,cl-01,clothing,000,13,094,0.8991954922676086
241,085,cl-01,clothing,090,22,123,0.7262845039367676
242,085,cl-01,clothing,180,24,076,0.7345386147499084
243,085,cl-02,clothing,000,15,090,0.8174059391021729
244,085,cl-02,clothing,090,13,112,0.8405026793479919
245,085,cl-02,clothing,180,14,084,0.8076167702674866
249,085,nm-02,normal,000,2,095,0.7746135592460632
250,085,nm-02,normal,090,1,085,0.8300351500511169
251,085,nm-02,normal,180,13,089,0.8325866460800171
252,085,nm-03,normal,000,1,085,0.8498967289924622
253,085,nm-03,normal,090,1,085,0.8348708152770996
254,085,nm-03,normal,180,5,087,0.8773452043533325
255,085,nm-04,normal,000,16,116,0.7867038249969482
256,085,nm-04,normal,090,1,085,0.8433958888053894
257,085,nm-04,normal,180,7,080,0.9388145208358765
258,085,nm-05,normal,000,1,085,0.8929580450057983
259,085,nm-05,normal,090,4,093,0.8223704099655151
260,085,nm-05,normal,180,7,087,0.9100311994552612
261,085,nm-06,normal,000,1,085,0.872372031211853
262,085,nm-06,normal,090,2,081,0.8815522193908691
263,085,nm-06,normal,180,2,086,0.862946629524231
264,086,cl-01,clothing,000,10,111,0.8059674501419067
265,086,cl-01,clothing,090,1,086,0.8020044565200806
266,086,cl-01,clothing,180,2,111,0.8756736516952515
267,086,cl-02,clothing,000,11,089,0.8195347189903259
268,086,cl-02,clothing,090,1,086,0.8675903081893921
269,086,cl-02,clothing,180,5,089,0.8510943651199341
273,086,nm-02,normal,000,1,086,0.8872947692871094
274,086,nm-02,normal,090,1,086,0.8954312801361084
275,086,nm-02,normal,180,1,086,0.9074733853340149
276,086,nm-03,normal,000,2,094,0.8298465609550476
277,086,nm-03,normal,090,1,086,0.8742040395736694
278,086,nm-03,normal,180,1,086,0.8912538290023804
279,086,nm-04,normal,000,1,086,0.9151008725166321
280,086,nm-04,normal,090,10,116,0.8110593557357788
281,086,nm-04,normal,180,11,095,0.8308968544006348
282,086,nm-05,normal,000,2,103,0.835472822189331
283,086,nm-05,normal,090,4,099,0.8719976544380188
284,086,nm-05,normal,180,2,089,0.8938137292861938
285,086,nm-06,normal,000,3,116,0.8387195467948914
286,086,nm-06,normal,090,1,086,0.8877146244049072
287,086,nm-06,normal,180,1,086,0.8189652562141418
288,087,cl-01,clothing,000,1,087,0.8924267292022705
289,087,cl-01,clothing,090,2,080,0.7349629402160645
290,087,cl-01,clothing,180,15,085,0.8095291256904602
291,087,cl-02,clothing,000,3,099,0.8563510775566101
292,087,cl-02,clothing,090,25,117,0.483548104763031
293,087,cl-02,clothing,180,2,089,0.8760515451431274
297,087,nm-02,normal,000,7,113,0.8411086201667786
298,087,nm-02,normal,090,3,111,0.8491606116294861
299,087,nm-02,normal,180,1,087,0.9531711935997009
300,087,nm-03,normal,000,2,089,0.9069825410842896
301,087,nm-03,normal,090,17,084,0.8799149394035339
302,087,nm-03,normal,180,1,087,0.9139600992202759
303,087,nm-04,normal,000,4,094,0.8743434548377991
304,087,nm-04,normal,090,9,117,0.7518259882926941
305,087,nm-04,normal,180,2,089,0.9072596430778503
306,087,nm-05,normal,000,2,080,0.9375467300415039
307,087,nm-05,normal,090,14,095,0.7248502373695374
308,087,nm-05,normal,180,7,080,0.8621304035186768
309,087,nm-06,normal,000,5,080,0.8550518751144409
310,087,nm-06,normal,090,13,099,0.8726133704185486
311,087,nm-06,normal,180,1,087,0.8894513249397278
312,088,cl-01,clothing,000,2,075,0.9316999912261963
313,088,cl-01,clothing,090,9,091,0.945992648601532
314,088,cl-01,clothing,180,9,124,0.8423264026641846
315,088,cl-02,clothing,000,3,075,0.9542928338050842
316,088,cl-02,clothing,090,10,091,0.9352876543998718
317,088,cl-02,clothing,180,8,078,0.9032010436058044
321,088,nm-02,normal,000,1,088,0.9290361404418945
322,088,nm-02,normal,090,2,093,0.916181743144989
323,088,nm-02,normal,180,2,098,0.8681405782699585
324,088,nm-03,normal,000,15,077,0.840074896812439
325,088,nm-03,normal,090,5,092,0.9389358758926392
326,088,nm-04,normal,000,9,077,0.8666650652885437
327,088,nm-04,normal,090,2,092,0.9388666749000549
328,088,nm-05,normal,000,4,115,0.9294478893280029
329,088,nm-05,normal,090,1,088,0.9019083976745605
330,088,nm-05,normal,180,1,088,0.8676204085350037
331,088,nm-06,normal,000,4,091,0.9093568325042725
332,088,nm-06,normal,090,5,124,0.9043846726417542
333,088,nm-06,normal,180,4,098,0.8981180787086487
334,089,cl-01,clothing,000,2,105,0.892237663269043
335,089,cl-01,clothing,090,9,082,0.7035686373710632
336,089,cl-01,clothing,180,4,094,0.8685269355773926
337,089,cl-02,clothing,000,1,089,0.8324646353721619
338,089,cl-02,clothing,090,6,112,0.9210726022720337
339,089,cl-02,clothing,180,3,094,0.8867994546890259
343,089,nm-02,normal,000,1,089,0.9090186357498169
344,089,nm-02,normal,090,1,089,0.9220197200775146
345,089,nm-02,normal,180,3,094,0.911920964717865
346,089,nm-03,normal,000,2,099,0.9546793103218079
347,089,nm-03,normal,090,3,084,0.8040977120399475
348,089,nm-03,normal,180,3,094,0.9467801451683044
349,089,nm-04,normal,000,1,089,0.92296302318573
350,089,nm-04,normal,090,1,089,0.8707767724990845
351,089,nm-04,normal,180,3,080,0.898959755897522
352,089,nm-05,normal,000,3,085,0.8799838423728943
353,089,nm-05,normal,090,1,089,0.9006404280662537
354,089,nm-05,normal,180,2,099,0.892884373664856
355,089,nm-06,normal,000,5,105,0.8747444748878479
356,089,nm-06,normal,090,28,099,0.8800216913223267
357,089,nm-06,normal,180,1,089,0.8889119625091553
358,090,cl-01,clothing,000,12,089,0.9277700185775757
359,090,cl-01,clothing,090,1,090,0.9282143115997314
360,090,cl-01,clothing,180,3,076,0.8315449357032776
361,090,cl-02,clothing,000,5,080,0.8914967179298401
362,090,cl-02,clothing,090,1,090,0.8788626194000244
363,090,cl-02,clothing,180,4,094,0.8539321422576904
367,090,nm-02,normal,000,1,090,0.888442873954773
368,090,nm-02,normal,090,12,099,0.8082166314125061
369,090,nm-02,normal,180,2,080,0.8763850331306458
370,090,nm-03,normal,000,4,087,0.8829329609870911
371,090,nm-03,normal,090,1,090,0.8706949353218079
372,090,nm-03,normal,180,1,090,0.9488770961761475
373,090,nm-04,normal,000,1,090,0.8999826908111572
374,090,nm-04,normal,090,1,090,0.9303311109542847
375,090,nm-04,normal,180,2,080,0.9066703915596008
376,090,nm-05,normal,000,1,090,0.9067561030387878
377,090,nm-05,normal,090,5,094,0.9086641669273376
378,090,nm-05,normal,180,1,090,0.7994648814201355
379,090,nm-06,normal,000,1,090,0.9624912142753601
380,090,nm-06,normal,090,13,089,0.9168829321861267
381,090,nm-06,normal,180,1,090,0.8250312805175781
382,091,cl-01,clothing,000,1,091,0.9631847739219666
383,091,cl-01,clothing,090,2,120,0.9481534361839294
384,091,cl-01,clothing,180,1,091,0.9259986877441406
385,091,cl-02,clothing,000,1,091,0.9477659463882446
386,091,cl-02,clothing,090,4,088,0.944301962852478
387,091,cl-02,clothing,180,2,093,0.9085020422935486
391,091,nm-02,normal,000,1,091,0.9213278293609619
392,091,nm-02,normal,090,6,105,0.9375963807106018
393,091,nm-02,normal,180,1,091,0.9445083141326904
394,091,nm-03,normal,000,4,081,0.9490950703620911
395,091,nm-03,normal,090,1,091,0.9500358700752258
396,091,nm-03,normal,180,2,081,0.941199004650116
397,091,nm-04,normal,000,5,092,0.9541811347007751
398,091,nm-04,normal,090,1,091,0.9609845876693726
399,091,nm-04,normal,180,2,081,0.9513627290725708
400,091,nm-05,normal,000,2,081,0.9188454151153564
401,091,nm-05,normal,090,3,119,0.9436095952987671
402,091,nm-05,normal,180,9,077,0.879852831363678
403,091,nm-06,normal,000,4,081,0.9325494170188904
404,091,nm-06,normal,090,3,119,0.9531846046447754
405,091,nm-06,normal,180,3,098,0.8788096308708191
406,092,cl-01,clothing,000,36,095,0.751434326171875
407,092,cl-01,clothing,090,35,100,0.7984203696250916
408,092,cl-01,clothing,180,36,112,0.6420890092849731
409,092,cl-02,clothing,000,41,095,0.858619749546051
410,092,cl-02,clothing,090,25,112,0.7419466972351074
411,092,cl-02,clothing,180,36,094,0.7946500778198242
415,092,nm-02,normal,000,1,092,0.8527885675430298
416,092,nm-02,normal,090,4,091,0.9275948405265808
417,092,nm-02,normal,180,1,092,0.9543764591217041
418,092,nm-03,normal,000,6,124,0.8306402564048767
419,092,nm-03,normal,090,1,092,0.9222997426986694
420,092,nm-03,normal,180,1,092,0.9609130620956421
421,092,nm-04,normal,000,2,109,0.8372443318367004
422,092,nm-04,normal,090,7,091,0.9285241961479187
423,092,nm-04,normal,180,1,092,0.9419763684272766
424,092,nm-05,normal,000,4,093,0.8263280391693115
425,092,nm-05,normal,090,1,092,0.9425508379936218
426,092,nm-05,normal,180,1,092,0.953732430934906
427,092,nm-06,normal,000,4,113,0.7974579334259033
428,092,nm-06,normal,090,1,092,0.9191186428070068
429,092,nm-06,normal,180,1,092,0.8960702419281006
430,093,cl-01,clothing,000,16,120,0.8362447023391724
431,093,cl-01,clothing,090,6,080,0.8727713823318481
432,093,cl-01,clothing,180,2,091,0.908292293548584
433,093,cl-02,clothing,000,5,120,0.8899669051170349
434,093,cl-02,clothing,090,23,105,0.7588647603988647
435,093,cl-02,clothing,180,4,092,0.9015775322914124
439,093,nm-02,normal,000,4,120,0.9302377104759216
440,093,nm-02,normal,090,7,119,0.9272646903991699
441,093,nm-02,normal,180,1,093,0.9483675956726074
442,093,nm-03,normal,000,3,088,0.8778805732727051
443,093,nm-03,normal,090,3,080,0.9241468906402588
444,093,nm-03,normal,180,1,093,0.9697948098182678
445,093,nm-04,normal,000,3,124,0.8548707365989685
446,093,nm-04,normal,090,1,093,0.8577331900596619
447,093,nm-04,normal,180,1,093,0.9317167401313782
448,093,nm-05,normal,000,1,093,0.905195415019989
449,093,nm-05,normal,090,8,080,0.8606256246566772
450,093,nm-05,normal,180,4,123,0.8829851746559143
451,093,nm-06,normal,000,1,093,0.8946387767791748
452,093,nm-06,normal,090,4,124,0.923467218875885
453,093,nm-06,normal,180,2,124,0.8683292269706726
454,094,cl-01,clothing,000,2,080,0.9172121286392212
455,094,cl-01,clothing,090,1,094,0.758743405342102
456,094,cl-01,clothing,180,1,094,0.8822155594825745
457,094,cl-02,clothing,000,13,082,0.8266082406044006
458,094,cl-02,clothing,090,20,108,0.7281704545021057
459,094,cl-02,clothing,180,13,089,0.8844056129455566
463,094,nm-02,normal,000,1,094,0.9107575416564941
464,094,nm-02,normal,090,1,094,0.8646146655082703
465,094,nm-02,normal,180,1,094,0.9657426476478577
466,094,nm-03,normal,000,1,094,0.9137631058692932
467,094,nm-03,normal,090,1,094,0.8241981267929077
468,094,nm-03,normal,180,1,094,0.9367524981498718
469,094,nm-04,normal,000,1,094,0.9184982776641846
470,094,nm-04,normal,090,1,094,0.8014431595802307
471,094,nm-04,normal,180,1,094,0.9340377449989319
472,094,nm-05,normal,000,6,076,0.7384751439094543
473,094,nm-05,normal,090,42,103,0.8341079950332642
474,094,nm-05,normal,180,26,104,0.8753749132156372
475,094,nm-06,normal,000,1,094,0.798779308795929
476,094,nm-06,normal,090,4,105,0.8264485001564026
477,094,nm-06,normal,180,1,094,0.8684479594230652
478,095,cl-01,clothing,000,3,099,0.8669662475585938
479,095,cl-01,clothing,090,5,117,0.7657462954521179
480,095,cl-01,clothing,180,9,086,0.9171121120452881
481,095,cl-02,clothing,000,1,095,0.8559542894363403
482,095,cl-02,clothing,090,2,096,0.9010565876960754
483,095,cl-02,clothing,180,13,086,0.7996137142181396
487,095,nm-02,normal,000,1,095,0.900918185710907
488,095,nm-02,normal,090,1,095,0.9495704174041748
489,095,nm-02,normal,180,10,085,0.8761401772499084
490,095,nm-03,normal,000,1,095,0.946993350982666
491,095,nm-03,normal,090,2,103,0.9025886058807373
492,095,nm-03,normal,180,12,099,0.9179103374481201
493,095,nm-04,normal,000,4,094,0.9249550700187683
494,095,nm-04,normal,090,1,095,0.9097947478294373
495,095,nm-04,normal,180,6,085,0.8691089153289795
496,095,nm-05,normal,000,6,094,0.8973699808120728
497,095,nm-05,normal,090,3,084,0.8418363928794861
498,095,nm-05,normal,180,17,087,0.9284172654151917
499,095,nm-06,normal,000,15,080,0.9167435169219971
500,095,nm-06,normal,090,1,095,0.9469690322875977
501,095,nm-06,normal,180,10,089,0.9000939130783081
502,096,cl-01,clothing,000,1,096,0.9893897175788879
503,096,cl-01,clothing,090,1,096,0.9711564183235168
504,096,cl-01,clothing,180,1,096,0.9885591268539429
505,096,cl-02,clothing,000,1,096,0.9807214140892029
506,096,cl-02,clothing,090,1,096,0.9748575091362
507,096,cl-02,clothing,180,1,096,0.978225588798523
511,096,nm-02,normal,000,1,096,0.9921480417251587
512,096,nm-02,normal,090,1,096,0.9718085527420044
513,096,nm-02,normal,180,1,096,0.9900874495506287
514,096,nm-03,normal,000,1,096,0.9837840795516968
515,096,nm-03,normal,090,1,096,0.9823023676872253
516,096,nm-03,normal,180,1,096,0.9867647290229797
517,096,nm-04,normal,000,1,096,0.9851212501525879
518,096,nm-04,normal,090,1,096,0.9627100825309753
519,096,nm-04,normal,180,1,096,0.9934227466583252
520,096,nm-05,normal,000,1,096,0.9737368226051331
521,096,nm-05,normal,090,1,096,0.9760819673538208
522,096,nm-05,normal,180,1,096,0.9953458905220032
523,096,nm-06,normal,000,1,096,0.9893227815628052
524,096,nm-06,normal,090,1,096,0.9788477420806885
525,096,nm-06,normal,180,1,096,0.9911588430404663
526,097,cl-01,clothing,000,2,108,0.977091908454895
527,097,cl-01,clothing,090,3,102,0.9442576766014099
528,097,cl-01,clothing,180,1,097,0.9878076910972595
529,097,cl-02,clothing,000,1,097,0.983128547668457
530,097,cl-02,clothing,090,1,097,0.9665252566337585
531,097,cl-02,clothing,180,1,097,0.9915194511413574
535,097,nm-02,normal,000,1,097,0.9891807436943054
536,097,nm-02,normal,090,1,097,0.9849074482917786
537,097,nm-02,normal,180,1,097,0.9927212595939636
538,097,nm-03,normal,000,1,097,0.9773910641670227
539,097,nm-03,normal,090,1,097,0.9727181196212769
540,097,nm-03,normal,180,1,097,0.9944369792938232
541,097,nm-04,normal,000,1,097,0.9893859624862671
542,097,nm-04,normal,090,1,097,0.9833095669746399
543,097,nm-04,normal,180,1,097,0.9912330508232117
544,097,nm-05,normal,000,1,097,0.9912936091423035
545,097,nm-05,normal,090,2,104,0.9283170700073242
546,097,nm-05,normal,180,1,097,0.9737367630004883
547,097,nm-06,normal,000,1,097,0.9901761412620544
548,097,nm-06,normal,090,2,104,0.9118627905845642
549,097,nm-06,normal,180,1,097,0.9791156649589539
550,098,cl-01,clothing,000,6,116,0.8784725069999695
551,098,cl-01,clothing,090,10,120,0.7992836833000183
552,098,cl-01,clothing,180,7,075,0.9107955098152161
553,098,cl-02,clothing,000,5,086,0.7880690097808838
554,098,cl-02,clothing,090,5,078,0.7548223733901978
555,098,cl-02,clothing,180,1,098,0.8988819718360901
559,098,nm-02,normal,000,5,081,0.8920895457267761
560,098,nm-02,normal,090,2,091,0.9042479991912842
561,098,nm-02,normal,180,2,114,0.9392728209495544
562,098,nm-03,normal,000,4,115,0.9235393404960632
563,098,nm-03,normal,090,7,120,0.9192537665367126
564,098,nm-03,normal,180,3,114,0.9056839942932129
565,098,nm-04,normal,000,7,115,0.9105333089828491
566,098,nm-04,normal,090,5,114,0.9413670301437378
567,098,nm-04,normal,180,1,098,0.9542940258979797
568,098,nm-05,normal,000,12,115,0.9231862425804138
569,098,nm-05,normal,090,2,091,0.8939825892448425
570,098,nm-05,normal,180,2,114,0.9167422652244568
571,098,nm-06,normal,000,5,115,0.8617536425590515
572,098,nm-06,normal,090,2,091,0.8698245882987976
573,098,nm-06,normal,180,1,098,0.946726381778717
574,099,cl-01,clothing,000,17,086,0.8538944721221924
575,099,cl-01,clothing,090,4,084,0.8160574436187744
576,099,cl-01,clothing,180,9,081,0.8566412329673767
577,099,cl-02,clothing,000,4,084,0.8589003682136536
578,099,cl-02,clothing,090,7,084,0.8465076684951782
579,099,cl-02,clothing,180,17,086,0.8166974186897278
583,099,nm-02,normal,000,1,099,0.8951379060745239
584,099,nm-02,normal,090,1,099,0.8158400654792786
585,099,nm-02,normal,180,4,085,0.9130376577377319
586,099,nm-03,normal,000,3,089,0.871791422367096
