probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
169,029,cl-02,clothing,000,1,029,0.9539751410484314
170,029,cl-02,clothing,090,1,029,0.9722269773483276
171,029,cl-02,clothing,180,1,029,0.9835147261619568
175,030,cl-02,clothing,000,9,113,0.9737249612808228
176,030,cl-02,clothing,090,1,030,0.9915226697921753
177,030,cl-02,clothing,180,1,030,0.9882696270942688
181,031,cl-02,clothing,000,2,118,0.8870269656181335
182,031,cl-02,clothing,090,1,031,0.9759171605110168
183,031,cl-02,clothing,180,1,031,0.9847776293754578
187,032,cl-02,clothing,000,1,032,0.9561274647712708
188,032,cl-02,clothing,090,7,027,0.9418542385101318
189,032,cl-02,clothing,180,1,032,0.9658787250518799
193,033,cl-02,clothing,000,1,033,0.9813904762268066
194,033,cl-02,clothing,090,1,033,0.9763143062591553
195,033,cl-02,clothing,180,1,033,0.9644538164138794
199,034,cl-02,clothing,000,1,034,0.9673799872398376
200,034,cl-02,clothing,090,1,034,0.9865270256996155
201,034,cl-02,clothing,180,1,034,0.976216733455658
205,035,cl-02,clothing,000,1,035,0.9902099967002869
206,035,cl-02,clothing,090,1,035,0.9565262794494629
207,035,cl-02,clothing,180,1,035,0.9841811060905457
211,036,cl-02,clothing,000,1,036,0.8753401041030884
212,036,cl-02,clothing,090,2,102,0.945972204208374
213,036,cl-02,clothing,180,1,036,0.9583750367164612
217,037,cl-02,clothing,000,1,037,0.9832029938697815
218,037,cl-02,clothing,090,1,037,0.9916366338729858
219,037,cl-02,clothing,180,1,037,0.944746196269989
223,038,cl-02,clothing,000,1,038,0.9633325338363647
224,038,cl-02,clothing,090,1,038,0.960990846157074
225,038,cl-02,clothing,180,1,038,0.9811123609542847
229,039,cl-02,clothing,000,1,039,0.9886968731880188
230,039,cl-02,clothing,090,1,039,0.9913793206214905
231,039,cl-02,clothing,180,1,039,0.9883158206939697
235,040,cl-02,clothing,000,1,040,0.9771429896354675
236,040,cl-02,clothing,090,1,040,0.9738287329673767
237,040,cl-02,clothing,180,2,011,0.9391108751296997
241,041,cl-02,clothing,000,1,041,0.9830359220504761
242,041,cl-02,clothing,090,2,062,0.981999397277832
243,041,cl-02,clothing,180,2,095,0.987052857875824
247,042,cl-02,clothing,000,1,042,0.9770843982696533
248,042,cl-02,clothing,090,1,042,0.9857738018035889
249,042,cl-02,clothing,180,1,042,0.9590256810188293
253,043,cl-02,clothing,000,1,043,0.9330059289932251
254,043,cl-02,clothing,090,1,043,0.955348789691925
255,043,cl-02,clothing,180,1,043,0.9489803314208984
259,044,cl-02,clothing,000,1,044,0.9885956048965454
260,044,cl-02,clothing,090,5,084,0.9318680763244629
261,044,cl-02,clothing,180,1,044,0.97490394115448
265,045,cl-02,clothing,000,1,045,0.9667089581489563
266,045,cl-02,clothing,090,1,045,0.9474290609359741
267,045,cl-02,clothing,180,2,029,0.9274446368217468
271,046,cl-02,clothing,000,2,001,0.9839579463005066
272,046,cl-02,clothing,090,5,059,0.9348614811897278
273,046,cl-02,clothing,180,1,046,0.9758426547050476
277,047,cl-02,clothing,000,1,047,0.981423556804657
278,047,cl-02,clothing,090,1,047,0.9545682072639465
279,047,cl-02,clothing,180,1,047,0.9806852340698242
283,048,cl-02,clothing,000,1,048,0.9707179069519043
284,048,cl-02,clothing,090,1,048,0.9847898483276367
285,048,cl-02,clothing,180,2,009,0.9801027178764343
289,049,cl-02,clothing,000,1,049,0.9912170767784119
290,049,cl-02,clothing,090,1,049,0.9964457750320435
291,049,cl-02,clothing,180,2,081,0.9923214316368103
295,050,cl-02,clothing,000,1,050,0.9898191094398499
296,050,cl-02,clothing,090,3,076,0.9894450902938843
297,050,cl-02,clothing,180,1,050,0.9900513887405396
301,051,cl-02,clothing,000,1,051,0.9616780281066895
302,051,cl-02,clothing,090,1,051,0.9346008896827698
303,051,cl-02,clothing,180,1,051,0.9456470608711243
307,052,cl-02,clothing,000,2,112,0.973760724067688
308,052,cl-02,clothing,090,1,052,0.9851594567298889
309,052,cl-02,clothing,180,5,006,0.9618347883224487
313,053,cl-02,clothing,000,1,053,0.9453642964363098
314,053,cl-02,clothing,090,1,053,0.9641243815422058
315,053,cl-02,clothing,180,1,053,0.9770228862762451
319,054,cl-02,clothing,000,2,078,0.9306726455688477
320,054,cl-02,clothing,090,1,054,0.8096392154693604
321,054,cl-02,clothing,180,50,005,0.8230239152908325
325,055,cl-02,clothing,000,1,055,0.9778274893760681
326,055,cl-02,clothing,090,1,055,0.9971197843551636
327,055,cl-02,clothing,180,1,055,0.9723783731460571
331,056,cl-02,clothing,000,1,056,0.961802065372467
332,056,cl-02,clothing,090,1,056,0.9485283493995667
333,056,cl-02,clothing,180,1,056,0.9863268136978149
337,057,cl-02,clothing,000,1,057,0.962231457233429
338,057,cl-02,clothing,090,1,057,0.9009527564048767
339,057,cl-02,clothing,180,1,057,0.9719666242599487
343,058,cl-02,clothing,000,32,001,0.923187255859375
344,058,cl-02,clothing,090,1,058,0.9191024899482727
345,058,cl-02,clothing,180,59,085,0.9803135395050049
349,059,cl-02,clothing,000,1,059,0.977034330368042
350,059,cl-02,clothing,090,1,059,0.9353907704353333
351,059,cl-02,clothing,180,14,086,0.9809606671333313
355,060,cl-02,clothing,000,1,060,0.9545978307723999
356,060,cl-02,clothing,090,1,060,0.9907137155532837
357,060,cl-02,clothing,180,1,060,0.9698680639266968
361,061,cl-02,clothing,000,1,061,0.9945615530014038
362,061,cl-02,clothing,090,1,061,0.9693997502326965
363,061,cl-02,clothing,180,1,061,0.98885178565979
367,062,cl-02,clothing,000,5,085,0.9900048971176147
368,062,cl-02,clothing,090,4,039,0.9640815258026123
369,062,cl-02,clothing,180,1,062,0.9854472875595093
373,063,cl-02,clothing,000,1,063,0.988226592540741
374,063,cl-02,clothing,090,3,010,0.9247596859931946
375,063,cl-02,clothing,180,1,063,0.9756134748458862
379,064,cl-02,clothing,000,1,064,0.9811143279075623
380,064,cl-02,clothing,090,1,064,0.9599528908729553
381,064,cl-02,clothing,180,1,064,0.9818840026855469
385,065,cl-02,clothing,000,1,065,0.958919107913971
386,065,cl-02,clothing,090,1,065,0.986222505569458
387,065,cl-02,clothing,180,1,065,0.9927306175231934
391,066,cl-02,clothing,000,1,066,0.990008533000946
392,066,cl-02,clothing,090,1,066,0.9862146973609924
393,066,cl-02,clothing,180,1,066,0.9918102622032166
397,067,cl-02,clothing,000,1,067,0.9650239944458008
398,067,cl-02,clothing,090,1,067,0.957092821598053
399,067,cl-02,clothing,180,1,067,0.9859212636947632
403,068,cl-02,clothing,000,1,068,0.9914621114730835
404,068,cl-02,clothing,090,1,068,0.995322585105896
405,068,cl-02,clothing,180,1,068,0.9914864301681519
409,069,cl-02,clothing,000,2,014,0.9733242988586426
410,069,cl-02,clothing,090,2,114,0.9744052886962891
411,069,cl-02,clothing,180,1,069,0.9666519165039062
415,070,cl-02,clothing,000,1,070,0.8393667340278625
416,070,cl-02,clothing,090,2,077,0.9681044220924377
417,070,cl-02,clothing,180,1,070,0.9645509123802185
421,071,cl-02,clothing,000,1,071,0.9321880340576172
422,071,cl-02,clothing,090,2,024,0.9369162321090698
423,071,cl-02,clothing,180,1,071,0.9698437452316284
427,072,cl-02,clothing,000,6,076,0.933937132358551
428,072,cl-02,clothing,090,1,072,0.9595854878425598
429,072,cl-02,clothing,180,1,072,0.9800914525985718
433,073,cl-02,clothing,000,1,073,0.9876920580863953
434,073,cl-02,clothing,090,1,073,0.9803865551948547
435,073,cl-02,clothing,180,3,081,0.9497171640396118
439,074,cl-02,clothing,000,1,074,0.9228030443191528
440,074,cl-02,clothing,090,1,074,0.975155234336853
441,074,cl-02,clothing,180,1,074,0.933184802532196
445,075,cl-02,clothing,000,1,075,0.9749741554260254
446,075,cl-02,clothing,090,1,075,0.9857152104377747
447,075,cl-02,clothing,180,1,075,0.9929147958755493
451,076,cl-02,clothing,000,1,076,0.9722802639007568
452,076,cl-02,clothing,090,1,076,0.9687179327011108
453,076,cl-02,clothing,180,1,076,0.9822105169296265
457,077,cl-02,clothing,000,1,077,0.9422095417976379
458,077,cl-02,clothing,090,1,077,0.9455174803733826
459,077,cl-02,clothing,180,1,077,0.9559476971626282
463,078,cl-02,clothing,000,1,078,0.9754500985145569
464,078,cl-02,clothing,090,1,078,0.8977298736572266
465,078,cl-02,clothing,180,1,078,0.9838694334030151
469,079,cl-02,clothing,000,2,055,0.9242174029350281
470,079,cl-02,clothing,090,1,079,0.990958571434021
471,079,cl-02,clothing,180,1,079,0.9820823669433594
475,080,cl-02,clothing,000,1,080,0.987865686416626
476,080,cl-02,clothing,090,1,080,0.9701611995697021
477,080,cl-02,clothing,180,1,080,0.9921575784683228
481,081,cl-02,clothing,000,9,103,0.9792758226394653
482,081,cl-02,clothing,090,3,103,0.9715263843536377
483,081,cl-02,clothing,180,1,081,0.9902535676956177
487,082,cl-02,clothing,000,2,022,0.9452682137489319
488,082,cl-02,clothing,090,1,082,0.982144832611084
489,082,cl-02,clothing,180,4,022,0.9506819248199463
493,083,cl-02,clothing,000,1,083,0.9820760488510132
494,083,cl-02,clothing,090,2,029,0.9312487244606018
495,083,cl-02,clothing,180,1,083,0.9835098385810852
499,084,cl-02,clothing,000,3,061,0.97468501329422
500,084,cl-02,clothing,090,1,084,0.9854188561439514
501,084,cl-02,clothing,180,1,084,0.986068606376648
505,085,cl-02,clothing,000,1,085,0.9668660759925842
506,085,cl-02,clothing,090,1,085,0.9860032200813293
507,085,cl-02,clothing,180,1,085,0.9909998774528503
511,086,cl-02,clothing,000,3,105,0.9876502752304077
512,086,cl-02,clothing,090,1,086,0.9915674924850464
513,086,cl-02,clothing,180,1,086,0.9786906242370605
517,087,cl-02,clothing,000,1,087,0.9905995726585388
518,087,cl-02,clothing,090,1,087,0.9537630081176758
519,087,cl-02,clothing,180,1,087,0.9898473024368286
523,088,cl-02,clothing,000,2,056,0.9836843609809875
524,088,cl-02,clothing,090,1,088,0.9755955338478088
525,088,cl-02,clothing,180,1,088,0.9693599343299866
529,089,cl-02,clothing,000,1,089,0.9837698936462402
530,089,cl-02,clothing,090,1,089,0.9930723309516907
531,089,cl-02,clothing,180,1,089,0.9962631464004517
535,090,cl-02,clothing,000,1,090,0.9887424111366272
536,090,cl-02,clothing,090,1,090,0.9540044665336609
537,090,cl-02,clothing,180,1,090,0.9916719794273376
541,091,cl-02,clothing,000,1,091,0.9717292785644531
542,091,cl-02,clothing,090,2,081,0.9756432771682739
543,091,cl-02,clothing,180,1,091,0.9822536706924438
547,092,cl-02,clothing,000,1,092,0.9807541370391846
548,092,cl-02,clothing,090,1,092,0.9984719157218933
549,092,cl-02,clothing,180,1,092,0.9950462579727173
553,093,cl-02,clothing,000,2,120,0.9812265038490295
554,093,cl-02,clothing,090,3,073,0.9745789170265198
555,093,cl-02,clothing,180,2,120,0.9929183721542358
559,094,cl-02,clothing,000,1,094,0.9392588138580322
560,094,cl-02,clothing,090,1,094,0.9360063672065735
561,094,cl-02,clothing,180,1,094,0.9642694592475891
565,095,cl-02,clothing,000,1,095,0.9969165921211243
566,095,cl-02,clothing,090,3,030,0.9824248552322388
567,095,cl-02,clothing,180,1,095,0.9853407740592957
571,096,cl-02,clothing,000,1,096,0.9608702659606934
572,096,cl-02,clothing,090,1,096,0.9422703385353088
573,096,cl-02,clothing,180,1,096,0.9552766680717468
577,097,cl-02,clothing,000,1,097,0.9668344855308533
578,097,cl-02,clothing,090,1,097,0.992414116859436
579,097,cl-02,clothing,180,1,097,0.9828057289123535
583,098,cl-02,clothing,000,1,098,0.9886951446533203
584,098,cl-02,clothing,090,1,098,0.986859917640686
585,098,cl-02,clothing,180,1,098,0.9951735138893127
589,099,cl-02,clothing,000,1,099,0.981245219707489
590,099,cl-02,clothing,090,3,035,0.9777283668518066
591,099,cl-02,clothing,180,1,099,0.993787944316864
595,100,cl-02,clothing,000,1,100,0.9849814772605896
596,100,cl-02,clothing,090,3,118,0.8639605641365051
597,100,cl-02,clothing,180,4,031,0.9682429432868958
601,101,cl-02,clothing,000,1,101,0.8978647589683533
602,101,cl-02,clothing,090,1,101,0.905261754989624
603,101,cl-02,clothing,180,1,101,0.9596449732780457
607,102,cl-02,clothing,000,3,073,0.9795684814453125
608,102,cl-02,clothing,090,1,102,0.98281329870224
609,102,cl-02,clothing,180,3,081,0.9807057976722717
613,103,cl-02,clothing,000,1,103,0.9852806329727173
614,103,cl-02,clothing,090,1,103,0.9743614792823792
615,103,cl-02,clothing,180,7,062,0.9874018430709839
619,104,cl-02,clothing,000,2,050,0.9570875763893127
620,104,cl-02,clothing,090,2,093,0.9811838269233704
621,104,cl-02,clothing,180,1,104,0.9921703934669495
625,105,cl-02,clothing,000,1,105,0.9952652454376221
626,105,cl-02,clothing,090,1,105,0.9804129004478455
627,105,cl-02,clothing,180,1,105,0.9874330163002014
631,106,cl-02,clothing,000,1,106,0.9961981773376465
632,106,cl-02,clothing,090,1,106,0.9794832468032837
633,106,cl-02,clothing,180,6,119,0.9836698770523071
637,107,cl-02,clothing,000,1,107,0.9687194228172302
638,107,cl-02,clothing,090,1,107,0.9706644415855408
639,107,cl-02,clothing,180,1,107,0.9813393950462341
643,108,cl-02,clothing,000,1,108,0.9930204153060913
644,108,cl-02,clothing,090,1,108,0.9761543869972229
645,108,cl-02,clothing,180,1,108,0.9952861666679382
649,109,cl-02,clothing,000,4,036,0.7333148121833801
650,109,cl-02,clothing,090,1,109,0.96925288438797
651,109,cl-02,clothing,180,2,054,0.9297724366188049
655,110,cl-02,clothing,000,1,110,0.9915904402732849
656,110,cl-02,clothing,090,1,110,0.9904525876045227
657,110,cl-02,clothing,180,1,110,0.9913389682769775
661,111,cl-02,clothing,000,1,111,0.9964631795883179
662,111,cl-02,clothing,090,1,111,0.9935620427131653
663,111,cl-02,clothing,180,1,111,0.9927978515625
667,112,cl-02,clothing,000,1,112,0.9909449219703674
668,112,cl-02,clothing,090,1,112,0.9701290130615234
669,112,cl-02,clothing,180,1,112,0.9855602979660034
673,113,cl-02,clothing,000,1,113,0.9872097373008728
674,113,cl-02,clothing,090,1,113,0.9879873991012573
675,113,cl-02,clothing,180,1,113,0.9873855113983154
679,114,cl-02,clothing,000,1,114,0.985704779624939
680,114,cl-02,clothing,090,1,114,0.9741076827049255
681,114,cl-02,clothing,180,1,114,0.9911473989486694
685,115,cl-02,clothing,000,1,115,0.9741334319114685
686,115,cl-02,clothing,090,5,039,0.9918814301490784
687,115,cl-02,clothing,180,1,115,0.9916263818740845
691,116,cl-02,clothing,000,1,116,0.9291512966156006
692,116,cl-02,clothing,090,1,116,0.9576674103736877
693,116,cl-02,clothing,180,1,116,0.9660772085189819
697,117,cl-02,clothing,000,1,117,0.9467580914497375
698,117,cl-02,clothing,090,1,117,0.9303655028343201
699,117,cl-02,clothing,180,1,117,0.9729360342025757
703,118,cl-02,clothing,000,1,118,0.9768427014350891
704,118,cl-02,clothing,090,1,118,0.9714645743370056
705,118,cl-02,clothing,180,1,118,0.9851670265197754
709,119,cl-02,clothing,000,1,119,0.9891432523727417
710,119,cl-02,clothing,090,2,120,0.9910959601402283
711,119,cl-02,clothing,180,1,119,0.993067741394043
715,120,cl-02,clothing,000,1,120,0.9907953143119812
716,120,cl-02,clothing,090,2,049,0.9903615713119507
717,120,cl-02,clothing,180,1,120,0.9920458197593689
721,121,cl-02,clothing,000,1,121,0.9939878582954407
722,121,cl-02,clothing,090,1,121,0.9500979781150818
723,121,cl-02,clothing,180,1,121,0.9788892865180969
727,122,cl-02,clothing,000,1,122,0.9870259761810303
728,122,cl-02,clothing,090,1,122,0.980495810508728
729,122,cl-02,clothing,180,1,122,0.9846708178520203
733,123,cl-02,clothing,000,1,123,0.9842938780784607
734,123,cl-02,clothing,090,1,123,0.9759056568145752
735,123,cl-02,clothing,180,1,123,0.9898697733879089
739,124,cl-02,clothing,000,2,098,0.980566143989563
740,124,cl-02,clothing,090,1,124,0.9754045009613037
741,124,cl-02,clothing,180,1,124,0.9838598966598511
